var_0,var_1,var_2,var_3,var_4,var_5,var_6,time,memory
37.17271500619848,5.793650905013347,44.63276350679123,1,4,30,0,82.02288771,60.597917
38.965089006085755,16.26731079153241,8.507149400403543,1,52,33,1,82.48414493,61.723646
48.570395244937245,22.96233941846982,40.442575983808105,0,35,31,0,84.14657116,61.72012
23.40250051791126,36.185890482220344,35.634471478781045,0,51,47,0,81.87094641,61.736812
10.849863244362734,22.776084041609597,6.169018387762168,1,52,43,0,67.24282932,19.899613
23.8824851164715,52.034048738049606,12.15671608894309,1,8,17,1,80.96667361,57.950566
37.57923528043105,12.012590815113093,19.525908896745456,1,47,19,1,82.24566555,59.842762
46.738289124567665,19.154711731525637,41.01950479123016,1,12,33,0,82.39071465,61.736812
20.732054429046805,35.04508081284021,19.599144040336256,1,36,18,0,82.16462541,59.84369
7.813635477372672,12.218922912324292,37.04651560521387,0,7,46,1,81.51713157,61.736813
11.186813616719615,52.096770122633735,7.053887303560001,1,29,8,0,66.9032681,19.899605
14.612988425135038,42.53231224925888,10.052771332868371,1,45,45,0,66.13613033,19.89961
4.512650203331735,34.6299460315312,19.588700599859745,0,35,16,1,80.64500594,61.736812
6.614381656076377,50.70516958823612,50.154732710992334,0,22,38,0,81.6069839,61.736809
7.12626302457863,3.3601172117491247,19.23283409914005,1,35,10,0,66.29041958,19.899611
17.875744606462742,27.402445735460024,17.46538160110489,0,16,31,0,81.87531257,61.736815
48.025060290449055,47.93529905650983,4.240728996992548,0,46,42,1,83.13386965,59.45162
12.136521836506777,4.184923513067305,16.103258062109866,1,25,32,1,81.01354814,61.736808
10.173114241423699,38.65481701953579,20.122935956993167,0,7,33,1,67.1602056,19.899605
10.574311815745142,37.31023014359337,46.22597084345524,1,34,30,1,67.58015823,19.899609
20.656494742817557,47.63837015333667,40.324862894602695,0,14,30,1,82.40312624,61.737483
11.221665368817252,40.547707799529945,9.714082010715318,0,27,35,1,66.38588095,19.899608
38.926263283246605,11.128893224498515,37.44654470651569,0,10,5,1,67.15021849,19.881618
31.35055047144929,40.50026340881482,12.491414700270907,1,40,20,1,82.45677137,61.736815
15.18589038232248,14.473747983845465,36.34722408062446,0,22,39,0,81.81243777,61.736811
27.594797796161405,29.590342948774015,42.602802430777494,1,18,25,0,81.83400559,60.53658
23.67612249251192,35.47424595032827,27.120612013125786,1,14,23,1,81.73769283,61.736807
47.13322445513317,48.97413977872481,41.70413906730769,0,49,17,1,82.16214919,61.736805
13.070198258246574,33.01182041202825,9.342023552818512,1,41,37,0,67.09174228,19.899614
52.160807254674694,36.8990054578027,32.48396816918843,1,13,37,1,83.75575757,61.166826
38.62836049166316,21.0449896459893,13.856661678970871,1,46,48,0,81.70367384,61.190414
10.287601558194114,43.68096073529079,28.25868416817497,0,47,28,0,66.7926476,19.899613
51.07148571980155,35.78919234116811,36.54791262515191,0,34,29,0,84.54947209,61.194473
45.13260198354479,23.703636421549007,47.20062891079451,0,44,29,1,83.81230283,61.281516
33.84207033346394,44.910950839064824,38.96867778073408,1,50,8,0,81.29107618,61.668036
15.474880675335552,27.899054237834044,14.25094210083492,0,22,25,0,82.01807618,61.54097
50.07386827693282,18.767146603455675,13.330597091054145,1,40,5,0,82.81230211,61.73681
35.90640824893518,15.695275578042882,10.53233754800399,1,46,5,0,66.73464727,19.897564
29.25852041816042,6.821887455582894,16.33570961439995,0,22,48,0,82.48278284,61.736806
13.858112038154974,39.018833092180806,45.331185934632416,0,6,20,1,78.86830926,59.8433
6.934175367137867,35.812105577141345,4.283309835521247,1,15,52,0,81.09790993,59.647846
49.97799053000141,12.30024784747712,13.879994918773033,0,52,8,0,83.86775231,61.162208
50.8945868695418,34.363584251319324,9.613911557190189,0,28,16,0,67.23093748,19.887606
50.343624797235364,12.684039363675831,41.11640482952681,1,23,21,1,85.57541966,61.134253
8.260626327512336,52.845764299348374,26.13699692224197,0,8,25,0,81.81413245,59.828866
12.923244991569517,32.88822361616575,49.10819006201784,0,30,30,0,81.24476504,61.733592
9.458267934179277,26.15135295966599,45.72745359254426,1,7,40,1,67.1233561,19.885491
36.65136857026476,52.15617689757984,45.73706218401639,1,22,16,0,81.71696448,61.156065
15.623416021256078,16.968802524253615,37.86827103945111,1,19,46,1,81.54746842,61.735878
11.576960395797972,14.165039081142087,51.59490066482357,0,9,44,1,66.81569695,19.899608
28.456711411462862,6.2068419888168265,18.71580182288737,0,47,48,1,81.66415501,61.732186
18.40158306417544,30.60504889382642,38.65863462172972,1,4,22,0,83.2584343,61.736811
32.856077830658606,35.8465855024558,23.898955304093338,1,51,5,1,81.65019107,61.730585
35.52833539407456,29.392166662368357,46.56816458965134,0,5,30,0,82.52082443,59.647845
5.359053085982216,9.009514307200144,24.713061814009702,0,21,38,0,66.86735988,19.899611
31.749745775090332,26.692119376523166,7.341960771371468,1,23,32,0,81.67757654,59.843683
21.416850360065094,34.42224725283704,12.576617731780734,0,29,43,0,81.10924339,61.736804
21.640995876185855,18.7373346582466,41.30227289457219,0,30,52,1,82.13909769,61.736811
10.486971313491793,7.897085087546127,4.279092061949259,0,29,20,1,66.50252199,19.899609
40.8591679030619,45.35125220874356,34.34166239132291,0,29,12,1,81.79931402,61.17258
51.92083328302089,40.40850175385913,40.68275028395268,1,26,23,0,82.15011787,59.843687
8.51562866494899,5.761561265482233,35.95255368773469,1,25,6,1,81.30930805,61.736808
24.525618700732355,37.58172186841126,3.124356906187238,1,34,52,0,67.47587085,19.8996
23.883288768249162,5.780234521004215,10.627912722710377,1,6,24,0,67.62559509,19.899612
25.31672603250514,25.847610670095833,49.96902196189437,0,17,46,1,82.20185065,59.854912
12.264146614340165,9.255243648916643,42.716010636178204,0,6,38,1,67.36706781,19.899747
48.88285700523586,11.0078347442591,43.28267865279334,1,39,11,1,66.88624978,19.899745
25.474983233256317,50.06887229255209,25.729037565150588,1,12,47,1,82.09785771,61.736941
48.436650952009224,23.40080219612385,32.923230033268794,0,34,8,1,84.11839175,61.441006
32.16424226430584,51.02355656272999,11.482339925783554,1,7,34,0,68.26232815,19.899741
26.215541106746645,15.821717940561715,16.39998947755509,1,20,34,0,81.57642889,59.829545
30.088365802017215,19.196538156054064,52.726207880262315,0,41,25,0,81.33853436,59.300805
23.228391113122722,15.180531985410758,45.64420754868311,0,29,39,1,80.9652462,61.725847
21.795604160675794,38.410438259051574,31.98171777570993,1,28,20,1,82.003438,59.84382
5.3595108086021375,32.03145580482705,50.949510053688606,1,47,52,1,81.25559235,61.736943
25.269772312362285,35.847583590557626,3.252637868726911,1,35,5,0,66.03175282,19.881613
43.835876691605314,24.191853638408816,49.74881042949436,1,34,34,1,82.54100966,61.736945
36.976089182903316,5.002570340538031,52.08740373538892,0,22,50,1,81.18132687,61.07291
37.58295509658306,52.129779150243685,8.394351149505432,1,17,19,1,82.01795483,61.72092
25.011402373431338,36.99445682509857,51.56100035023254,0,36,30,1,81.48854637,61.727597
36.80748659370404,28.34159175371737,52.274458760648116,1,26,14,1,82.88484812,61.238678
44.51819315930504,46.11371321453131,3.2482481595016615,0,37,15,0,66.90632057,19.894504
49.27256068667085,13.347160617447054,22.570120843886727,0,41,34,0,83.65893435,58.855351
24.46073823841017,17.686969318640337,44.296517662888554,0,23,19,1,80.91944504,61.728884
25.593272424718194,30.82989887693188,4.244758587960842,0,35,23,1,81.61350226,61.541158
12.389128750698156,26.63469648329118,29.44411652855288,0,33,16,0,80.98310995,61.737002
20.97296408371093,22.39887135842757,11.801385096644617,1,7,36,1,66.63497782,19.892386
14.669603100262155,14.04378844376889,12.207544723492015,0,19,40,0,81.82934141,59.843879
50.93525951038694,4.685336141355069,45.26603136851096,0,49,20,1,83.95381284,60.458666
29.778725662509874,5.506359007563424,35.53903720108742,1,21,15,1,82.02750754,59.843689
44.62114936674692,41.90924268254436,42.95118059630305,0,39,22,1,83.13108397,61.736996
12.413294106460512,43.187615969169634,19.97509549792744,1,29,12,0,81.73709393,61.736459
32.74233219066261,28.42106747996005,48.01250940784202,0,37,49,1,81.71092796,61.645132
21.484665044330978,45.85357858271204,46.981432943900735,1,34,25,1,81.79072142,61.322954
41.618799853624665,14.091786848662696,45.197814500271505,1,48,18,1,82.32124853,61.732941
20.98024664862182,26.24836444302962,39.907389696279246,1,8,37,1,81.64689851,61.736998
36.468110063404545,33.546881965032235,29.72836214955939,1,24,38,0,82.5479517,61.165024
10.433051109401188,24.063162936266405,42.26112242447084,1,48,51,1,66.79707336,19.899612
8.31279182327852,34.19728050185305,17.71445647263733,1,28,50,1,82.43478155,59.843691
43.46987690938069,9.221850323047812,43.501703165433156,1,36,4,1,66.4116981,19.89961
22.738643731620567,52.87657507065338,49.47603983377592,1,25,18,0,81.55813384,59.843685
31.238985292000965,27.417108340382498,16.536847847702475,0,52,42,1,81.31387353,59.843693
26.367630396103856,11.135799640456343,34.57939267053919,0,37,9,0,68.4920671,19.899608
49.10892402139044,44.08542665489612,43.505712449955396,1,13,15,0,82.09456277,60.521981
17.789458458844663,14.868924313320893,31.58773523180702,0,24,40,0,81.42492056,61.736805
18.092022883767747,40.76971021846377,27.68297844542933,0,8,16,0,82.57277608,61.530581
16.025248409562554,12.53743959752029,9.904985712059817,0,11,25,1,66.83831453,19.899606
31.948005980189347,41.51352207614418,44.23966756302164,1,23,20,0,81.54217815,61.736801
45.214100465626984,31.40685600790479,32.321005879248126,1,25,26,0,82.6804738,61.196814
15.392903167982146,17.511029715320593,12.720725946731879,1,50,7,0,82.88254285,59.838228
18.474934365521232,3.4695585378026728,43.34372583717922,0,44,28,1,66.64482999,19.899607
16.211945148590946,4.733207805951292,16.404019662176943,0,13,27,0,81.36903787,61.736976
9.337799580423981,41.166485829150176,46.40036845617893,1,26,21,1,66.60272074,19.881472
38.736639396599806,16.17660428420206,3.965976467730536,0,36,13,1,66.3830862,19.899602
51.20381776686325,36.71885594901412,44.43304572801782,0,44,45,0,83.27030349,61.198037
17.53303559074931,51.155162638858684,23.29090622475689,1,47,35,1,81.09312606,61.729238
18.852675967978715,15.65515305750363,8.33601625459675,1,35,43,0,82.48680353,61.728532
42.89262074392099,45.95373308383845,4.854601437211637,1,43,7,0,82.50475216,60.822306
25.007201808056855,17.933696687697545,5.089337537914861,1,24,18,0,81.60321164,59.631828
24.960258057093725,3.4442832983459324,36.56884524608083,1,39,7,0,66.20465398,19.888512
12.465402921504047,38.66613975831928,27.568283215142237,1,20,24,0,81.17851591,61.732755
37.365076663664595,19.87693603023838,44.867802833893556,1,47,19,1,82.42408156,61.736811
19.255340385691905,13.586782012244909,13.30619162040008,1,43,4,1,82.61311221,61.727825
52.56226411669218,15.990420833384308,51.408078378805264,1,34,39,0,82.93088317,59.82978
13.579325575630273,35.78258579341606,37.44914191009836,0,30,45,0,82.4406929,59.824145
45.30706698391244,10.362996968359761,46.44726138419031,1,49,48,1,66.10380435,19.89961
51.24963922327712,19.799212916553856,25.526251553878353,1,39,16,1,85.25818324,61.202534
18.748211887741686,32.9722726816614,3.4906608292294328,1,38,39,0,66.4689374,19.899612
14.43796462913193,36.77966673190683,39.19651499039049,1,43,4,0,81.05597901,61.734164
30.32825016864551,30.241719686876092,42.636809559210235,0,12,14,0,81.49756575,61.735569
43.26596004050483,34.90292596835946,13.013244653065728,1,8,26,1,83.15081143,61.736809
13.02514407591281,27.884556786337825,41.22124862465232,1,6,51,1,81.50933695,61.736275
9.016394769112198,6.335522353849695,50.53373221316336,0,4,42,1,66.63411069,19.89961
47.41219595094748,5.138965803768917,32.036982145205066,0,49,44,1,82.2344048,61.73681
14.971580081074585,11.082672399984707,26.053556305140685,1,11,31,1,66.21953464,19.899606
9.182697165374528,6.615686486173576,18.674209452504986,1,28,48,1,66.49667478,19.899614
44.72705762469347,23.31048390384404,46.64783355203408,1,24,31,1,81.96918726,59.84369
28.041393176282927,36.39618867399743,38.051473291966914,1,28,18,1,81.53248644,61.736808
34.482699882614156,14.594175187283133,12.140503215968042,1,14,48,1,81.74358082,61.736804
27.260528050478225,48.39129995547403,34.08080562497456,1,19,34,0,82.16116285,60.77996
51.081057928162,50.98620527265287,9.187823213634779,1,40,32,0,67.24987721,19.899608
9.9087553921403,42.531628446405335,48.61036485387149,1,22,41,0,67.49278617,19.899611
24.323546596291035,21.301564802618383,10.506892616542702,1,50,44,0,66.59877968,19.899614
4.119568244380041,46.698429338079315,43.31741817228545,0,38,45,0,81.76650977,61.717091
30.020497175559676,25.731141004822057,49.82006719827859,0,44,46,0,83.38772511,59.648017
32.54521728461184,22.116931478541886,45.14862637222194,0,46,49,0,81.67172146,61.732059
40.06107385780224,19.64308508187151,9.092419306516057,1,50,29,0,68.41085577,19.899604
32.610580250447185,34.24929608279251,18.592480580640693,0,51,31,0,81.37661695,59.843689
18.43760367592771,51.368908865251356,16.696805301348363,0,40,44,1,80.75776076,61.736806
28.65636866188681,12.935495777347128,10.401334124006318,0,47,29,1,66.86974692,19.899601
19.27147020090547,4.845538228321217,47.78437396593003,0,23,41,0,82.22953749,61.733458
25.031235947459614,15.464383711821563,47.64336784034119,1,29,13,1,80.9052763,61.736809
46.14487274895715,50.60562550827937,48.28757003818491,1,35,25,1,82.25797176,59.843689
34.144814352828995,23.112954146094612,11.69772581457155,0,27,6,0,67.68218327,19.899612
40.283666221718136,22.946998234154307,8.29675948790569,0,29,50,1,82.86614966,61.736807
33.38065980410539,11.841550051000493,7.815169711019139,0,52,31,1,66.76104474,19.885041
9.608294005807767,43.67711786506858,5.754333213782399,1,38,44,0,68.46547389,19.881309
13.056832452873325,46.264340264362694,5.565044242565604,0,28,26,0,82.3972826,59.63816
18.75214255943996,34.802458616386396,16.058898386860616,0,30,50,0,82.09789109,59.824145
45.81810127040028,6.318803889508985,22.142442768525505,1,52,41,0,83.98874545,61.374419
32.31701241876367,36.98594352216331,23.934061236860867,0,20,31,1,81.80464888,61.732214
21.022610582930326,22.033143848137247,21.20253427066173,1,34,47,0,81.21832705,60.724513
9.44231140264646,41.824323787876736,36.88167452038972,0,3,24,1,67.0155313,19.883584
40.765668428056365,52.11954069027054,18.472474519955124,1,42,48,0,82.50198126,61.720075
44.892206744708005,6.00884516005546,20.440173109936,1,36,24,0,82.13605666,61.539727
46.01952293232474,40.55192680569945,3.966664496366132,1,24,43,1,67.62165856,19.898906
24.943297948104448,11.875623172136715,47.95868083508738,1,29,44,1,68.33666945,19.887105
50.69719005838928,12.555327324022496,24.704579249742533,0,20,35,1,83.02511334,61.727823
6.784247591744371,11.26605553779833,3.8288759901099034,0,30,34,0,66.58737707,19.89961
7.033323632803843,27.806506177350425,18.668933776762177,0,37,38,0,81.63995504,61.729773
46.632751967971984,5.836450757823056,25.249349981009686,0,42,41,1,83.7989583,60.785082
7.486175493309872,28.412497968359805,39.66841592437824,1,8,45,1,81.7939055,61.734867
9.22174139725883,47.79380046289777,29.740488316018336,1,18,7,1,67.21911454,19.899607
49.35323195453132,13.890244549666,11.880521370848234,1,6,46,0,67.22705889,19.899606
19.75049595249679,23.50900636847324,5.8887919995299685,1,49,52,1,81.42948842,61.540968
39.180250481932994,47.77513570500141,26.287395630440773,1,23,29,1,83.36884785,61.04735
9.14213174884783,13.739067030779525,48.22054134104735,1,12,34,1,67.29693913,19.899613
50.60555859405526,40.52570036374645,9.88023156069137,1,23,10,0,67.92351961,19.899607
12.932830468843047,10.568056032680962,14.232414870887702,1,15,34,0,66.4109509,19.899611
11.658398066849283,44.880832213761494,52.24973174737019,1,14,12,1,67.14710355,19.899789
50.82954246153732,47.36978156153674,11.381715982053182,1,31,16,0,66.61058283,19.899795
45.71896372740125,30.66476481156528,10.754916904224867,0,15,14,0,67.06954217,19.899609
11.6047443625315,42.472747098670006,12.879941745653607,0,26,49,1,66.88052344,19.880951
47.66272603346726,41.03278306110811,41.67423337083355,1,45,17,0,83.45367146,59.647846
26.103442054994716,5.204112408470806,31.820547587526477,0,52,32,0,81.34681821,61.724318
13.30154913549778,29.45953664401046,49.55548867240183,0,49,27,1,81.39506364,59.843867
10.635932548987416,16.520662485122532,29.220418394620264,1,33,33,1,67.55763888,19.899797
24.34013943066835,40.057413755120876,51.1780954410906,0,51,41,1,81.8277669,61.164805
4.645770727692813,18.88746679070937,17.621637424284444,1,12,23,1,81.93725204,61.72308
29.921767023262465,26.143675627140368,47.40191868495156,0,8,44,1,82.93763757,61.736989
26.90667637386668,48.04579255639025,7.997527668385796,0,25,35,0,81.62487292,59.843864
20.740964964153466,21.10228858690087,47.53373232443208,0,14,16,0,81.45981765,61.720264
39.50050939324185,9.698967900171372,40.65628846222867,0,27,51,0,66.0221045,19.899794
23.602811982018107,13.0105579106767,26.389445355304748,0,29,33,1,82.19090939,61.524951
10.400278644789722,7.902698639597627,52.53326996328663,0,50,26,0,65.73882318,19.88853
16.413111969963676,45.33983878915293,35.10702041530272,1,14,32,0,82.28352523,61.736992
24.895035461586165,25.169547392159842,51.026510902862114,1,46,42,1,81.55941844,61.162858
23.794620590287046,46.907380367329814,44.06806500889673,1,5,4,1,82.5778811,61.73699
9.192306299437831,31.477606448334164,30.142394511955104,1,50,27,0,67.21728468,19.89961
5.338570518926538,14.82202925342857,6.24839116899152,1,42,21,1,82.23773909,57.747146
6.691619182432841,21.57076445227061,14.986128747349634,1,25,13,1,82.46220708,61.73416
40.61714857137393,40.271618901920746,6.859883017895918,1,34,31,0,81.46873355,59.64803
34.910907580070244,20.091282779659455,42.51235861210954,0,6,12,1,81.81722569,61.736814
47.54959386533974,42.412438249173455,17.547720606625088,1,48,43,1,81.91533899,61.717445
51.226685407534205,39.903381176872706,49.92777727796544,1,8,34,0,84.60895824,61.202468
51.44842104522246,7.389220792276323,31.904955127174027,0,24,37,1,84.15273499,61.221286
48.681676598039694,41.124853398702754,48.268598474073286,0,39,34,1,82.0313983,61.736813
39.979438604355195,50.03989422165525,10.908264608479902,0,7,11,0,67.16411448,19.890622
7.388054368095492,42.912261632846075,4.545065494019058,0,13,22,0,82.20280337,59.647852
5.2577870978792385,34.64939515882887,9.32876186404604,1,32,16,1,66.24292922,19.899613
40.31640736860361,5.758075794973772,22.372870295456345,1,40,24,0,81.63666892,61.164785
9.861461816868635,43.519323151845725,32.416635990659316,1,51,46,1,66.94193316,19.899612
51.30637779327198,3.6909348099803587,42.480075317080946,1,33,19,1,66.56482244,19.889917
17.12771851711749,36.41011271150906,15.584393868944694,0,12,21,0,82.30324483,59.843152
11.045853300424815,36.435358752075516,26.793198278028168,1,8,16,0,67.06461501,19.897663
33.366012177368034,52.686807174241494,13.628421438870772,0,41,41,0,81.32146001,61.664762
41.744996948393236,45.452608337903584,35.89103129371729,0,45,43,1,82.06784391,59.838222
10.687119312454707,18.169332625252615,16.89123706121387,1,32,12,1,66.78271508,19.899611
37.306735282158876,26.239539463205247,45.60188543730605,0,27,39,1,83.04483891,61.276792
49.57790955304178,3.2651133388414437,31.50387630450022,0,3,50,1,66.25539684,19.899607
42.28895911857335,15.915149090347937,32.49413132969262,0,23,21,0,82.77789283,61.178116
14.783907524407544,45.222448931313096,21.045898338550426,0,39,37,0,81.41623187,61.736808
10.657677975116837,51.15507455829248,27.608343312970103,1,51,36,1,67.2839241,19.899608
15.394342479078443,14.118133570318633,50.42432454006303,0,15,32,0,82.68499255,59.843691
13.893324841191856,45.49374966297903,17.193338154376104,1,7,26,1,81.30840302,59.843682
39.999651795207406,24.347206040292118,30.129358831976806,1,7,47,1,83.13311505,61.540969
52.004136937098515,8.767288871456271,11.78829257260491,0,35,14,1,66.36394095,19.89961
40.03389567096386,3.7027895068548915,6.8367345818942615,1,48,32,1,66.72803926,19.899613
23.966147394198575,30.01176461680484,42.45739964244371,1,25,33,1,82.11562467,61.73681
22.610897492284135,21.457386939215148,48.42875167587466,1,26,7,0,81.53456068,61.736808
38.49516474427245,33.83204879769192,49.08551634962989,0,42,30,0,82.61331439,60.56592
21.68260038041736,4.632808518504249,41.92457687252804,0,7,21,0,81.2267096,61.736802
4.329589937203934,21.576345809259042,32.31107518092737,1,12,17,1,82.04604816,61.717268
30.603857378367337,27.445338317575604,6.582343769359543,1,17,15,0,81.68388939,59.647849
52.88656595803453,30.116455888980774,20.70957427063022,1,52,34,0,83.01592875,61.736811
19.72977886352277,28.250233430897914,19.488357786000424,1,13,35,1,82.14605832,59.843688
23.214493570603608,31.843969072773543,41.784122016491,1,25,33,0,82.23394156,61.522831
33.68026825474348,46.05349890548895,10.467474109248638,1,13,40,1,67.29346848,19.885529
38.84730612279751,10.54510135772453,43.569426646690175,1,17,9,1,66.06251383,19.89046
33.4868510991677,34.303065125998415,31.264286331886513,0,34,35,1,81.52785611,61.173246
21.138830063581146,47.9166898712813,20.212808130665657,1,38,41,0,81.41915774,61.736812
44.88212866813298,25.352787055771433,40.013708404156205,0,43,29,1,84.07793856,61.123671
36.76912065565695,22.767499101132497,19.18322990398301,1,52,39,0,83.04276872,59.827789
